Status,Ordertyp,WKN,Limit,Nom,ANom,Order_Value,Timestamp,JIM_Value,Spread_Prozentual,Target_Market_Count,Tradegate_Volume,Risk Score,Decision,Reasons,jim_risk,spread_risk,mp_risk,tgv_risk
Ausgeführt,Limitiert,A3DEJR,0.117,,"17,000",1989.0000000000002,2026-04-14 09:26:42.8571,0.0,0.0092,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A3DEJR,0.117,"17,000",,1989.0000000000002,2026-04-14 09:26:42.8571,0.0,0.0092,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,871460,167.8,,120,20136.0,2026-04-14 09:30:55.6387,0.0,0.0015,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,871460,167.8,120,,20136.0,2026-04-14 09:30:55.6387,0.0,0.0015,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A0F610,1.6,495,,792.0,2026-04-14 09:22:26.9659,7622.628000000001,0.0329,3.0,7624.200000000001,7.03719022556391,Automatic,All risk factors within automatic limits,0.3168,4.013247368421053,2,0.7071428571428571
Ausgeführt,Limitiert,A3C9X6,3.965,,"2,000",7930.0,2026-04-14 09:24:59.1303,0.0,0.0044,3.0,3029.1000000000004,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A3C9X6,3.965,"2,000",,7930.0,2026-04-14 09:24:59.1303,0.0,0.0044,3.0,3029.1000000000004,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Löschung wegen Timer,Limitiert,A41GP5,2.1,50,,105.0,2026-04-14 09:24:33.0202,0.0,0.1019,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2AMAJ,39,,500,19500.0,2026-04-14 09:25:10.1044,4927.679999999999,0.0067,5.0,4969.44,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2AMAJ,39,,500,19500.0,2026-04-14 09:25:10.1044,4927.679999999999,0.0067,5.0,4969.44,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2AMAJ,39,500,,19500.0,2026-04-14 09:25:10.1044,4927.679999999999,0.0067,5.0,4969.44,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A41GP5,2.1,50,,105.0,2026-04-14 09:24:33.0202,0.0,0.1019,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A3C4QT,41.37,,25,1034.25,2026-04-14 09:30:32.6248,7633.47,0.0106,5.0,7659.0,2.416174342105263,Automatic,All risk factors within automatic limits,0.4137,1.0790368421052632,0,0.9234374999999999
Ausgeführt,Limitiert,862484,40,,300,12000.0,2026-04-14 09:30:20.1952,0.0,0.0096,4.0,9805.6,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,862484,40,300,,12000.0,2026-04-14 09:30:20.1952,0.0,0.0096,4.0,9805.6,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A2DVLE,28.59,250,,7147.5,2026-04-14 09:24:58.0899,0.0,0.0105,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A2QAME,13.99,"2,145",,30008.55,2026-04-14 09:31:30.2830,0.0,0.0148,5.0,5933.928,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2QAME,13.99,"2,145",,30008.55,2026-04-14 09:31:30.2830,0.0,0.0148,5.0,5933.928,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,851311,361.2,,100,36120.0,2026-04-14 09:25:22.7836,17473.4,0.0017,5.0,17830.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,851311,361.2,100,,36120.0,2026-04-14 09:25:22.7836,17473.4,0.0017,5.0,17830.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A2JFPH,0.1675,"20,000",,3350.0,2026-04-14 09:29:08.4073,0.0,0.6546,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A14QX0,48.2,,150,7230.0,2026-04-14 09:29:33.2798,0.0,0.0134,5.0,4956.9,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A14QX0,48.2,150,,7230.0,2026-04-14 09:29:33.2798,0.0,0.0134,5.0,4956.9,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A14QX0,48.22,,150,7233.0,2026-04-14 09:29:33.2798,0.0,0.0134,5.0,4956.9,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A14QX0,48.22,150,,7233.0,2026-04-14 09:29:33.2798,0.0,0.0134,5.0,4956.9,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A0DPL4,20.6,240,,4944.0,2026-04-14 09:24:20.1596,2950.0899999999997,0.0141,4.0,2970.72,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2DVLE,28.59,250,,7147.5,2026-04-14 09:24:58.0899,0.0,0.0105,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A3C4QT,42.855,150,,6428.249999999999,2026-04-14 09:30:32.6248,7633.47,0.0106,5.0,7659.0,11.835882043256893,Automatic,All risk factors within automatic limits,3.4282499999999994,1.0790368421052632,0,7.32859520115163
Ausgeführt,Limitiert,890167,177,,1,177.0,2026-04-14 09:29:29.1692,0.0,0.0028,5.0,6009.7,10.438035714285714,Automatic,All risk factors within automatic limits,10,0.27999999999999997,0,0.15803571428571428
Ausgeführt,Limitiert,918422,177.22,,309,54760.98,2026-04-14 09:30:53.4209,48192.82,0.0002,5.0,48354.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A0DPL4,20.6,240,,4944.0,2026-04-14 09:24:20.1596,2950.0899999999997,0.0141,4.0,2970.72,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A0DPL4,20.6,"1,457",,30014.2,2026-04-14 09:24:20.1596,2950.0899999999997,0.0141,4.0,2970.72,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,918422,177.22,309,,54760.98,2026-04-14 09:30:53.4209,48192.82,0.0002,5.0,48354.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2DPZU,334.5,,14,4683.0,2026-04-14 09:29:42.7733,15141.0,0.0029,4.0,15450.0,7.3682,Automatic,All risk factors within automatic limits,1.8732,0.29,0,5.205
Eingegeben,Limitiert,A2DPZU,334.5,14,,4683.0,2026-04-14 09:29:42.7733,15141.0,0.0029,4.0,15450.0,7.3682,Automatic,All risk factors within automatic limits,1.8732,0.29,0,5.205
Ausgeführt,Limitiert,A0M889,4.109,,146,599.914,2026-04-14 09:23:40.0794,7969.558000000001,0.013,5.0,7971.81,2.1704294157894735,Automatic,All risk factors within automatic limits,0.2399656,1.3948263157894734,0,0.5356375
Eingegeben,Limitiert,A0M889,4.109,146,,599.914,2026-04-14 09:23:40.0794,7969.558000000001,0.013,5.0,7971.81,2.1704294157894735,Automatic,All risk factors within automatic limits,0.2399656,1.3948263157894734,0,0.5356375
Ausgeführt,Limitiert,A0M889,4.11,,146,600.0600000000001,2026-04-14 09:23:40.0794,7969.558000000001,0.013,5.0,7971.81,2.170618172932331,Automatic,All risk factors within automatic limits,0.24002400000000002,1.3948263157894734,0,0.5357678571428572
Teilausführung,Limitiert,A2P662,0.024,"141,381","87,619",3393.1440000000002,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2P662,0.022,,"87,619",1927.618,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A0ETQX,55.65,,5,278.25,2026-04-14 09:27:48.2640,22762.949999999997,0.0004,5.0,22812.0,0.39973749999999997,Automatic,All risk factors within automatic limits,0.1113,0.04,0,0.24843749999999998
Eingegeben,Limitiert,A0ETQX,55.65,5,,278.25,2026-04-14 09:27:48.2640,22762.949999999997,0.0004,5.0,22812.0,0.39973749999999997,Automatic,All risk factors within automatic limits,0.1113,0.04,0,0.24843749999999998
Eingegeben,Limitiert,A0M889,4.11,146,,600.0600000000001,2026-04-14 09:23:40.0794,7969.558000000001,0.013,5.0,7971.81,2.170618172932331,Automatic,All risk factors within automatic limits,0.24002400000000002,1.3948263157894734,0,0.5357678571428572
Eingegeben,Limitiert,A2P662,0.022,"87,619",,1927.618,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,890889,7.951,,720,5724.719999999999,2026-04-14 09:22:35.8100,11848.096,0.0161,3.0,3062.04,16.52744105263158,Automatic,All risk factors within automatic limits,2.7247199999999996,1.8027210526315787,2,10
Eingegeben,Limitiert,890889,7.951,720,,5724.719999999999,2026-04-14 09:22:35.8100,11848.096,0.0161,3.0,3062.04,16.52744105263158,Automatic,All risk factors within automatic limits,2.7247199999999996,1.8027210526315787,2,10
Ausgeführt,Limitiert,A41ADE,26.61,,"1,128",30016.079999999998,2026-04-14 09:24:44.8309,0.0,0.0191,5.0,2969.49,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A41ADE,26.6,,"1,128",30004.800000000003,2026-04-14 09:24:44.8309,0.0,0.0191,5.0,2969.49,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2AMAJ,39,500,,19500.0,2026-04-14 09:25:10.1044,4927.679999999999,0.0067,5.0,4969.44,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A41ADE,26.6,"1,128",,30004.800000000003,2026-04-14 09:24:44.8309,0.0,0.0191,5.0,2969.49,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A41ADE,26.61,"1,128",,30016.079999999998,2026-04-14 09:24:44.8309,0.0,0.0191,5.0,2969.49,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2JFPH,0.1675,,"10,000",1675.0,2026-04-14 09:29:08.4073,0.0,0.6546,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Teilausführung,Limitiert,A2JFPH,0.1675,"20,000","10,000",3350.0,2026-04-14 09:29:08.4073,0.0,0.6546,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Löschung wegen Timer,Limitiert,851267,15.75,500,,7875.0,2026-04-14 09:31:39.8059,12765.8,0.0176,3.0,12780.0,17.43086702984649,Automatic,All risk factors within automatic limits,4.875,2.0000894736842105,2,8.555777556162278
Eingegeben,Limitiert,A1415N,0.0024,"500,000",,1200.0,2026-04-14 09:29:06.1948,0.0,0.1111,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A0LHKJ,18.855,,"1,000",18855.0,2026-04-14 09:24:06.7879,0.0,0.0033,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A0LHKJ,18.855,"1,000",,18855.0,2026-04-14 09:24:06.7879,0.0,0.0033,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A3EVCJ,0.21,,"30,500",6405.0,2026-04-14 09:24:56.1096,0.0,0.0408,1.0,2862.7760000000003,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A3EVCJ,0.21,,"30,500",6405.0,2026-04-14 09:24:56.1096,0.0,0.0408,1.0,2862.7760000000003,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A3EVCJ,0.21,"30,500",,6405.0,2026-04-14 09:24:56.1096,0.0,0.0408,1.0,2862.7760000000003,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A14Y6H,338.9,,5,1694.5,2026-04-14 09:29:31.8449,135628.2,0.0011,5.0,135900.0,2.3007464285714287,Automatic,All risk factors within automatic limits,0.6778,0.11,0,1.5129464285714287
Eingegeben,Limitiert,A14Y6H,338.9,5,,1694.5,2026-04-14 09:29:31.8449,135628.2,0.0011,5.0,135900.0,2.3007464285714287,Automatic,All risk factors within automatic limits,0.6778,0.11,0,1.5129464285714287
Ausgeführt,Limitiert,A1W3NH,25.2,,500,12600.0,2026-04-14 09:27:28.5032,0.0,0.0315,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1W3NH,25.2,500,,12600.0,2026-04-14 09:27:28.5032,0.0,0.0315,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,851267,15.75,500,,7875.0,2026-04-14 09:31:39.8059,12765.8,0.0176,3.0,12780.0,17.43086702984649,Automatic,All risk factors within automatic limits,4.875,2.0000894736842105,2,8.555777556162278
Eingegeben,Limitiert,A3EVCJ,0.21,"30,500",,6405.0,2026-04-14 09:24:56.1096,0.0,0.0408,1.0,2862.7760000000003,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A3C4QT,41.37,25,,1034.25,2026-04-14 09:30:32.6248,7633.47,0.0106,5.0,7659.0,2.416174342105263,Automatic,All risk factors within automatic limits,0.4137,1.0790368421052632,0,0.9234374999999999
Eingegeben,Limitiert,A0YA2M,144,25,,3600.0,2026-04-14 09:31:29.7584,8804.0,0.0141,3.0,8946.0,8.379563157894736,Automatic,All risk factors within automatic limits,1.44,1.5395631578947366,2,3.4
Ausgeführt,Limitiert,A0LHKJ,18.855,,"1,000",18855.0,2026-04-14 09:24:06.7879,0.0,0.0033,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A0LHKJ,18.855,"1,000",,18855.0,2026-04-14 09:24:06.7879,0.0,0.0033,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,853823,100.34,,200,20068.0,2026-04-14 09:30:51.2584,34788.32,0.0024,6.0,34888.0,17.57209309446943,Automatic,All risk factors within automatic limits,7.33209309446943,0.23999999999999996,0,10
Eingegeben,Limitiert,853823,100.34,200,,20068.0,2026-04-14 09:30:51.2584,34788.32,0.0024,6.0,34888.0,17.57209309446943,Automatic,All risk factors within automatic limits,7.33209309446943,0.23999999999999996,0,10
Geändert,Limitiert,890167,177,1,,177.0,2026-04-14 09:29:29.1692,0.0,0.0028,5.0,6009.7,10.438035714285714,Automatic,All risk factors within automatic limits,10,0.27999999999999997,0,0.15803571428571428
Ausgeführt,Limitiert,A14MVX,62.42,,20,1248.4,2026-04-14 09:31:13.1357,5878.8,0.007,4.0,5964.0,2.3140028571428575,Automatic,All risk factors within automatic limits,0.49936,0.7,0,1.1146428571428573
Eingegeben,Limitiert,A14MVX,62.42,20,,1248.4,2026-04-14 09:31:13.1357,5878.8,0.007,4.0,5964.0,2.3140028571428575,Automatic,All risk factors within automatic limits,0.49936,0.7,0,1.1146428571428573
Ausgeführt,Limitiert,A0DLFT,169.2,,4,676.8,2026-04-14 09:30:06.4463,0.0,0.0016,4.0,10118.4,10.764285714285714,Automatic,All risk factors within automatic limits,10,0.16,0,0.6042857142857142
Eingegeben,Limitiert,A0DLFT,169.2,4,,676.8,2026-04-14 09:30:06.4463,0.0,0.0016,4.0,10118.4,10.764285714285714,Automatic,All risk factors within automatic limits,10,0.16,0,0.6042857142857142
Ausgeführt,Limitiert,A14MVX,62.5,,20,1250.0,2026-04-14 09:31:13.1357,5878.8,0.007,4.0,5964.0,2.3160714285714286,Automatic,All risk factors within automatic limits,0.5,0.7,0,1.1160714285714286
Eingegeben,Limitiert,A2JFPH,0.1675,"10,000",,1675.0,2026-04-14 09:29:08.4073,0.0,0.6546,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Geändert,Limitiert,A422R6,0.525,"1,000",,525.0,2026-04-14 09:24:50.6576,0.0,0.0556,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A14MVX,62.5,20,,1250.0,2026-04-14 09:31:13.1357,5878.8,0.007,4.0,5964.0,2.3160714285714286,Automatic,All risk factors within automatic limits,0.5,0.7,0,1.1160714285714286
Eingegeben,Limitiert,A2N5NP,16,200,,3200.0,2026-04-14 09:30:24.3714,0.0,0.0122,3.0,5911.425,16.146706015037594,Automatic,All risk factors within automatic limits,10,1.2895631578947366,2,2.8571428571428568
Ausgeführt,Limitiert,850667,74.82,,100,7481.999999999999,2026-04-14 09:29:57.8226,19859.22,0.0031,5.0,19930.4,13.038289677077376,Automatic,All risk factors within automatic limits,4.481999999999999,0.31,0,8.246289677077376
Eingegeben,Limitiert,850667,74.82,100,,7481.999999999999,2026-04-14 09:29:57.8226,19859.22,0.0031,5.0,19930.4,13.038289677077376,Automatic,All risk factors within automatic limits,4.481999999999999,0.31,0,8.246289677077376
Ausgeführt,Limitiert,870747,355.8,,106,37714.8,2026-04-14 09:30:46.0577,98191.6,0.0002,5.0,98505.0,18.400166741104485,Manual,"Jim value can cover large order (above 9000), risk increases logarithmically with order size",8.380166741104485,0.02,0,10
Eingegeben,Limitiert,870747,355.8,106,,37714.8,2026-04-14 09:30:46.0577,98191.6,0.0002,5.0,98505.0,18.400166741104485,Manual,"Jim value can cover large order (above 9000), risk increases logarithmically with order size",8.380166741104485,0.02,0,10
Eingegeben,Limitiert,A3C6A3,15.76,"1,904",,30007.04,2026-04-14 09:30:15.0538,0.0,0.0086,4.0,11580.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,936718,41.74,,9,375.66,2026-04-14 09:30:12.8790,0.0,0.0266,3.0,2952.625,15.519710714285715,Automatic,All risk factors within automatic limits,10,3.1842999999999995,2,0.3354107142857143
Eingegeben,Limitiert,936718,41.74,9,,375.66,2026-04-14 09:30:12.8790,0.0,0.0266,3.0,2952.625,15.519710714285715,Automatic,All risk factors within automatic limits,10,3.1842999999999995,2,0.3354107142857143
Ausgeführt,Limitiert,853292,486.2,,47,22851.399999999998,2026-04-14 09:26:27.8989,46836.9,0.0,6.0,47305.0,17.547855240460187,Automatic,All risk factors within automatic limits,7.547855240460189,0.0,0,10
Eingegeben,Limitiert,853292,486.2,47,,22851.399999999998,2026-04-14 09:26:27.8989,46836.9,0.0,6.0,47305.0,17.547855240460187,Automatic,All risk factors within automatic limits,7.547855240460189,0.0,0,10
Ausgeführt,Limitiert,A14TU4,19.664,,100,1966.4,2026-04-14 09:30:37.1915,14468.058,0.0044,5.0,5137.023999999999,2.982274285714286,Automatic,All risk factors within automatic limits,0.78656,0.44,0,1.7557142857142858
Eingegeben,Limitiert,A14TU4,19.664,100,,1966.4,2026-04-14 09:30:37.1915,14468.058,0.0044,5.0,5137.023999999999,2.982274285714286,Automatic,All risk factors within automatic limits,0.78656,0.44,0,1.7557142857142858
Ausgeführt,Limitiert,A0RGKJ,7.25,,45,326.25,2026-04-14 09:30:33.2739,9717.4,0.0195,5.0,9725.1,2.671884116541353,Automatic,All risk factors within automatic limits,0.1305,2.25008947368421,0,0.29129464285714285
Eingegeben,Limitiert,A0RGKJ,7.25,45,,326.25,2026-04-14 09:30:33.2739,9717.4,0.0195,5.0,9725.1,2.671884116541353,Automatic,All risk factors within automatic limits,0.1305,2.25008947368421,0,0.29129464285714285
Ausgeführt,Limitiert,A0RGKJ,7.25,,45,326.25,2026-04-14 09:30:33.2739,9717.4,0.0195,5.0,9725.1,2.671884116541353,Automatic,All risk factors within automatic limits,0.1305,2.25008947368421,0,0.29129464285714285
Ausgeführt,Limitiert,A0ER6Q,27.42,,401,10995.42,2026-04-14 09:26:31.9214,20208.09,0.0003,5.0,20230.0,16.36265576166315,Automatic,All risk factors within automatic limits,6.332655761663149,0.029999999999999995,0,10
Eingegeben,Limitiert,A0ER6Q,27.42,401,,10995.42,2026-04-14 09:26:31.9214,20208.09,0.0003,5.0,20230.0,16.36265576166315,Automatic,All risk factors within automatic limits,6.332655761663149,0.029999999999999995,0,10
Eingegeben,Limitiert,A0RGKJ,7.25,45,,326.25,2026-04-14 09:30:33.2739,9717.4,0.0195,5.0,9725.1,2.671884116541353,Automatic,All risk factors within automatic limits,0.1305,2.25008947368421,0,0.29129464285714285
Gelöscht,Limitiert,A0DLFT,185,4,,740.0,2026-04-14 09:30:06.4463,0.0,0.0016,4.0,10118.4,10.820714285714287,Automatic,All risk factors within automatic limits,10,0.16,0,0.6607142857142857
Gelöscht,Limitiert,A2PVFU,15.26,650,,9919.0,2026-04-14 09:28:14.9258,30944.54,0.0018,4.0,3032.7999999999997,16.341511177126748,Automatic,All risk factors within automatic limits,6.161511177126749,0.18,0,10
Ausgeführt,Limitiert,A2PM5R,58,,25,1450.0,2026-04-14 09:30:18.2817,0.0,0.0084,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2PM5R,58,25,,1450.0,2026-04-14 09:30:18.2817,0.0,0.0084,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2PVFU,15.26,650,,9919.0,2026-04-14 09:28:14.9258,30944.54,0.0018,4.0,3032.7999999999997,16.341511177126748,Automatic,All risk factors within automatic limits,6.161511177126749,0.18,0,10
Ausgeführt,Limitiert,A2QMYY,22.74,,550,12507.0,2026-04-14 09:30:26.0289,9081.8,0.0066,4.0,9100.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2QMYY,22.74,550,,12507.0,2026-04-14 09:30:26.0289,9081.8,0.0066,4.0,9100.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2ALV4,0.2,607,,121.4,2026-04-14 09:23:46.7361,0.0,0.2721,3.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2PLC1,0.001,"750,000",,750.0,2026-04-14 09:27:07.2091,0.0,0.0,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A3C4QT,35,7,,245.0,2026-04-14 09:30:32.6248,7633.47,0.0106,5.0,7659.0,1.3957868421052633,Automatic,All risk factors within automatic limits,0.098,1.0790368421052632,0,0.21875
Ausgeführt,Limitiert,A4098R,0.815,,"5,000",4074.9999999999995,2026-04-14 09:24:25.7181,0.0,0.0348,3.0,961.4,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A3D69V,49.8,,10,498.0,2026-04-14 09:29:14.0702,19955.699999999997,0.0004,4.0,20014.8,0.6838428571428571,Automatic,All risk factors within automatic limits,0.1992,0.04,0,0.4446428571428571
Ausgeführt,Limitiert,A3DUN5,78.8,,130,10244.0,2026-04-14 09:29:41.1397,9828.0,0.0077,4.0,9880.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A3DUN5,78.8,130,,10244.0,2026-04-14 09:29:41.1397,9828.0,0.0077,4.0,9880.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A3DTM0,0.185,"50,000",,9250.0,2026-04-14 09:22:51.0154,0.0,0.0747,3.0,1857.102,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A3DUN5,78.9,,130,10257.0,2026-04-14 09:29:41.1397,9828.0,0.0077,4.0,9880.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A3DUN5,78.9,130,,10257.0,2026-04-14 09:29:41.1397,9828.0,0.0077,4.0,9880.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,863186,350.8,,50,17540.0,2026-04-14 09:29:27.1468,41710.4,0.0005,5.0,41940.0,17.158429371843482,Automatic,All risk factors within automatic limits,7.108429371843484,0.05,0,10
Ausgeführt,Limitiert,A3DUN5,78.9,,10,789.0,2026-04-14 09:29:41.1397,9828.0,0.0077,4.0,9880.0,1.7900642857142857,Automatic,All risk factors within automatic limits,0.3156,0.77,0,0.7044642857142858
Eingegeben,Limitiert,A3D69V,49.8,10,,498.0,2026-04-14 09:29:14.0702,19955.699999999997,0.0004,4.0,20014.8,0.6838428571428571,Automatic,All risk factors within automatic limits,0.1992,0.04,0,0.4446428571428571
Eingegeben,Limitiert,A3DQZ3,0.115,"1,000",,115.0,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A3C99G,36.36,,700,25452.0,2026-04-14 09:27:17.1117,119135.275,0.0003,5.0,119190.0,17.75689905336582,Automatic,All risk factors within automatic limits,7.7268990533658215,0.029999999999999995,0,10
Eingegeben,Limitiert,A3C99G,36.36,700,,25452.0,2026-04-14 09:27:17.1117,119135.275,0.0003,5.0,119190.0,17.75689905336582,Automatic,All risk factors within automatic limits,7.7268990533658215,0.029999999999999995,0,10
Eingegeben,Limitiert,A3DUN5,78.9,10,,789.0,2026-04-14 09:29:41.1397,9828.0,0.0077,4.0,9880.0,1.7900642857142857,Automatic,All risk factors within automatic limits,0.3156,0.77,0,0.7044642857142858
Ausgeführt,Limitiert,A0MVZE,42.48,,50,2124.0,2026-04-14 09:27:00.0657,8238.6,0.0174,4.0,8280.0,4.719802255639097,Automatic,All risk factors within automatic limits,0.8496,1.973773684210526,0,1.8964285714285714
Eingegeben,Limitiert,A0MVZE,42.48,50,,2124.0,2026-04-14 09:27:00.0657,8238.6,0.0174,4.0,8280.0,4.719802255639097,Automatic,All risk factors within automatic limits,0.8496,1.973773684210526,0,1.8964285714285714
Eingegeben,Limitiert,A4098R,0.815,"5,000",,4074.9999999999995,2026-04-14 09:24:25.7181,0.0,0.0348,3.0,961.4,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A0MVZE,42.48,,50,2124.0,2026-04-14 09:27:00.0657,8238.6,0.0174,4.0,8280.0,4.719802255639097,Automatic,All risk factors within automatic limits,0.8496,1.973773684210526,0,1.8964285714285714
Ausgeführt,Limitiert,A3C4QT,41.555,,76,3158.18,2026-04-14 09:30:32.6248,7633.47,0.0106,5.0,7659.0,5.162112413533834,Automatic,All risk factors within automatic limits,1.263272,1.0790368421052632,0,2.8198035714285714
Eingegeben,Limitiert,A3C4QT,41.555,76,,3158.18,2026-04-14 09:30:32.6248,7633.47,0.0106,5.0,7659.0,5.162112413533834,Automatic,All risk factors within automatic limits,1.263272,1.0790368421052632,0,2.8198035714285714
Eingegeben,Limitiert,A2H9HN,7,714,,4998.0,2026-04-14 09:23:17.8933,0.0,0.0219,1.0,5843.049999999999,26.295878947368422,Manual,Very illiquid (Market count = 1),10,2.5658789473684207,8,5.73
Ausgeführt,Limitiert,A0RENB,3.8,,235,893.0,2026-04-14 09:23:32.3600,0.0,0.0143,4.0,7097.168,12.36320037593985,Automatic,All risk factors within automatic limits,10,1.5658789473684211,0,0.7973214285714285
Eingegeben,Limitiert,A1C0QD,1.9205,"20,000",,38410.0,2026-04-14 09:25:39.9182,11740.4415,0.0117,4.0,11742.05,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
